"","variable","x_original","fit","upper","lower"
"274...4354","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"275...4355","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"276...4356","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"277...4357","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"278...4358","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"279...4359","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"280...4360","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"281...4361","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"282...4362","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"283...4363","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"284...4364","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"285...4365","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"286...4366","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"287...4367","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"288...4368","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"289...4369","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"290...4370","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"291...4371","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"292...4372","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"293...4373","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"294...4374","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"295...4375","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"296...4376","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"297...4377","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"298...4378","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"299...4379","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"300...4380","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"301...4381","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"302...4382","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"303...4383","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"304...4384","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"305...4385","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"306...4386","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"307...4387","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"308...4388","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"309...4389","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"310...4390","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"311...4391","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"312...4392","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"313...4393","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"314...4394","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"315...4395","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"316...4396","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"317...4397","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"318...4398","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"319...4399","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"320...4400","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"321...4401","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"322...4402","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"323...4403","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"324...4404","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"325...4405","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"326...4406","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"327...4407","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"328...4408","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"329...4409","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"330...4410","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"331...4411","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"332...4412","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"333...4413","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"334...4414","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"335...4415","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"336...4416","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"337...4417","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"338...4418","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"339...4419","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"340...4420","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"341...4421","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"342...4422","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"343...4423","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"344...4424","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"345...4425","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"346...4426","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"347...4427","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"348...4428","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"349...4429","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"350...4430","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"351...4431","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"352...4432","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"353...4433","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"354...4434","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"355...4435","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"356...4436","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"357...4437","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"358...4438","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"359...4439","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"360...4440","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"361...4441","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"362...4442","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"363...4443","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"364...4444","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"365...4445","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"366...4446","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"367...4447","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"368...4448","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"369...4449","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"370...4450","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"371...4451","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"372...4452","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"373...4453","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"374...4454","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"375...4455","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"376...4456","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"377...4457","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"378...4458","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"379...4459","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"380...4460","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"381...4461","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"382...4462","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"383...4463","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"384...4464","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"385...4465","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"386...4466","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"387...4467","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"388...4468","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"389...4469","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"390...4470","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"391...4471","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"392...4472","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"393...4473","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"394...4474","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"395...4475","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"396...4476","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"397...4477","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"398...4478","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"399...4479","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"400...4480","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"401...4481","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"402...4482","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"403...4483","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"404...4484","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"405...4485","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"406...4486","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"407...4487","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"408...4488","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"409...4489","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"410...4490","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"411...4491","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"412...4492","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"413...4493","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"414...4494","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"415...4495","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"416...4496","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"417...4497","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"418...4498","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"419...4499","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"420...4500","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"421...4501","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"422...4502","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"423...4503","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"424...4504","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"425...4505","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"426...4506","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"427...4507","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"428...4508","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"429...4509","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"430...4510","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"431...4511","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"432...4512","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"433...4513","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"434...4514","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"435...4515","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"436...4516","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"437...4517","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"438...4518","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"439...4519","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"440...4520","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"441...4521","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"442...4522","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"443...4523","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"444...4524","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"445...4525","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"446...4526","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"447...4527","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"448...4528","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"449...4529","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"450...4530","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"451...4531","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"452...4532","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"453...4533","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"454...4534","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"455...4535","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"456...4536","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"457...4537","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"458...4538","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"459...4539","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"460...4540","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"461...4541","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"462...4542","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"463...4543","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"464...4544","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"465...4545","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"466...4546","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"467...4547","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"468...4548","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"469...4549","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"470...4550","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"471...4551","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"472...4552","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"473...4553","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"474...4554","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"475...4555","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"476...4556","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"477...4557","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"478...4558","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"479...4559","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"480...4560","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"481...4561","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"482...4562","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"483...4563","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"484...4564","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"485...4565","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"486...4566","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"487...4567","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"488...4568","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"489...4569","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"490...4570","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"491...4571","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"492...4572","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"493...4573","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"494...4574","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"495...4575","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"496...4576","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"497...4577","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"498...4578","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"499...4579","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"500...4580","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"501...4581","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"502...4582","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"503...4583","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"504...4584","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"505...4585","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"506...4586","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"507...4587","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"508...4588","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"509...4589","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"510...4590","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"511...4591","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"512...4592","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"513...4593","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"514...4594","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"515...4595","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"516...4596","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"517...4597","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"518...4598","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"519...4599","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"520...4600","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"521...4601","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"522...4602","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"523...4603","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"524...4604","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"525...4605","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"526...4606","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"527...4607","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"528...4608","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"529...4609","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"530...4610","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"531...4611","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"532...4612","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"533...4613","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"534...4614","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"535...4615","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"536...4616","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"537...4617","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"538...4618","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"539...4619","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"540...4620","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"541...4621","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"542...4622","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"543...4623","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"544...4624","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"545...4625","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"546...4626","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"547...4627","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"548...4628","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"549...4629","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"550...4630","stringency_index",75.3971428571429,-0.519355900951487,-0.203443992969472,-0.835267808933501
"551...4631","stringency_index",72.4842857142857,-0.499291353563559,-0.195584235084279,-0.802998472042838
"552...4632","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"553...4633","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"554...4634","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"555...4635","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"556...4636","stringency_index",72.4885714285714,-0.49932087472205,-0.195595799220451,-0.803045950223648
"557...4637","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"558...4638","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"559...4639","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"560...4640","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"561...4641","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"562...4642","stringency_index",73.2814285714286,-0.504782289042943,-0.19773516441235,-0.811829413673535
"563...4643","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"564...4644","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"565...4645","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"566...4646","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"567...4647","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"568...4648","stringency_index",72.69,-0.500708369171142,-0.196139313620555,-0.805277424721728
"569...4649","stringency_index",69.51,-0.478803669570588,-0.187558724580614,-0.770048614560563
"570...4650","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"571...4651","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"572...4652","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"573...4653","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"574...4654","stringency_index",68.98,-0.475152886303829,-0.18612862640729,-0.764177146200369
"575...4655","stringency_index",68.1871428571429,-0.469691471982937,-0.183989261215391,-0.755393682750482
"576...4656","stringency_index",63.43,-0.43692298605758,-0.171153070063995,-0.702692902051165
"577...4657","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"578...4658","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"579...4659","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"580...4660","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"581...4661","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"582...4662","stringency_index",82.41,-0.567662356629437,-0.222366774459623,-0.912957938799251
"583...4663","stringency_index",80.82,-0.55671000682916,-0.218076479939652,-0.895343533718669
"584...4664","stringency_index",78.7,-0.542106873762125,-0.212356087246357,-0.871857660277892
"585...4665","stringency_index",77.1142857142857,-0.531184045120339,-0.208077356862559,-0.85429073337812
"586...4666","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"587...4667","stringency_index",73.15,-0.503876973515876,-0.197380530903063,-0.810373416128689
"588...4668","stringency_index",71.76,-0.494302277778527,-0.193629896071138,-0.794974659485916
"589...4669","stringency_index",73.2142857142857,-0.504319790893245,-0.197553992945649,-0.811085588840842
"590...4670","stringency_index",73.61,-0.50704557786061,-0.19862174818557,-0.81546940753565
"591...4671","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"592...4672","stringency_index",75,-0.516620273597959,-0.202372383017494,-0.830868164178423
"593...4673","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
"594...4674","stringency_index",72.22,-0.497470882123261,-0.194871113353646,-0.800070650892876
