"","variable","x_original","fit","upper","lower"
"177...4257","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"178...4258","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"179...4259","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"180...4260","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"181...4261","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"182...4262","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"183...4263","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"184...4264","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"185...4265","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"186...4266","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"187...4267","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"188...4268","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"189...4269","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"190...4270","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"191...4271","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"192...4272","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"193...4273","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"194...4274","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"195...4275","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"196...4276","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"197...4277","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"198...4278","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"199...4279","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"200...4280","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"201...4281","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"202...4282","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"203...4283","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"204...4284","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"205...4285","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"206...4286","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"207...4287","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"208...4288","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"209...4289","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"210...4290","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"211...4291","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"212...4292","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"213...4293","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"214...4294","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"215...4295","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"216...4296","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"217...4297","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"218...4298","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"219...4299","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"220...4300","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"221...4301","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"222...4302","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"223...4303","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"224...4304","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"225...4305","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"226...4306","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"227...4307","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"228...4308","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"229...4309","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"230...4310","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"231...4311","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"232...4312","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"233...4313","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"234...4314","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"235...4315","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"236...4316","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"237...4317","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"238...4318","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"239...4319","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"240...4320","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"241...4321","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"242...4322","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"243...4323","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"244...4324","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"245...4325","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"246...4326","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"247...4327","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"248...4328","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"249...4329","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"250...4330","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"251...4331","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"252...4332","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"253...4333","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"254...4334","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"255...4335","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"256...4336","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"257...4337","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"258...4338","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"259...4339","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"260...4340","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"261...4341","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"262...4342","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"263...4343","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"264...4344","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"265...4345","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"266...4346","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"267...4347","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"268...4348","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"269...4349","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"270...4350","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"271...4351","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"272...4352","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"273...4353","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"274...4354","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"275...4355","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"276...4356","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"277...4357","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"278...4358","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"279...4359","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"280...4360","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"281...4361","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"282...4362","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"283...4363","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"284...4364","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"285...4365","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"286...4366","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"287...4367","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"288...4368","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"289...4369","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"290...4370","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"291...4371","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"292...4372","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"293...4373","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"294...4374","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"295...4375","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"296...4376","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"297...4377","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"298...4378","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"299...4379","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"300...4380","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"301...4381","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"302...4382","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"303...4383","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"304...4384","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"305...4385","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"306...4386","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"307...4387","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"308...4388","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"309...4389","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"310...4390","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"311...4391","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"312...4392","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"313...4393","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"314...4394","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"315...4395","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"316...4396","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"317...4397","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"318...4398","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"319...4399","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"320...4400","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"321...4401","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"322...4402","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"323...4403","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"324...4404","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"325...4405","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"326...4406","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"327...4407","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"328...4408","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"329...4409","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"330...4410","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"331...4411","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"332...4412","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"333...4413","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"334...4414","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"335...4415","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"336...4416","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"337...4417","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"338...4418","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"339...4419","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"340...4420","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"341...4421","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"342...4422","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"343...4423","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"344...4424","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"345...4425","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"346...4426","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"347...4427","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"348...4428","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"349...4429","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"350...4430","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"351...4431","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"352...4432","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"353...4433","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"354...4434","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"355...4435","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"356...4436","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"357...4437","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"358...4438","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"359...4439","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"360...4440","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"361...4441","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"362...4442","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"363...4443","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"364...4444","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"365...4445","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"366...4446","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"367...4447","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"368...4448","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"369...4449","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"370...4450","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"371...4451","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"372...4452","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"373...4453","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"374...4454","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"375...4455","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"376...4456","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"377...4457","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"378...4458","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"379...4459","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"380...4460","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"381...4461","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"382...4462","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"383...4463","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"384...4464","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"385...4465","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"386...4466","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"387...4467","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"388...4468","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"389...4469","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"390...4470","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"391...4471","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"392...4472","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"393...4473","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"394...4474","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"395...4475","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"396...4476","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"397...4477","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"398...4478","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"399...4479","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"400...4480","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"401...4481","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"402...4482","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"403...4483","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"404...4484","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"405...4485","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"406...4486","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"407...4487","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"408...4488","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"409...4489","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"410...4490","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"411...4491","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"412...4492","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"413...4493","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"414...4494","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"415...4495","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"416...4496","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"417...4497","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"418...4498","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"419...4499","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"420...4500","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"421...4501","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"422...4502","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"423...4503","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"424...4504","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"425...4505","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"426...4506","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"427...4507","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"428...4508","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"429...4509","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"430...4510","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"431...4511","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"432...4512","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"433...4513","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"434...4514","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"435...4515","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"436...4516","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"437...4517","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"438...4518","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"439...4519","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"440...4520","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"441...4521","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"442...4522","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"443...4523","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"444...4524","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"445...4525","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"446...4526","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"447...4527","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"448...4528","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"449...4529","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"450...4530","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"451...4531","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"452...4532","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"453...4533","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"454...4534","stringency_index",75.3971428571429,-0.803437905520342,-0.219282059257687,-1.387593751783
"455...4535","stringency_index",72.4842857142857,-0.772398269888905,-0.210810421097347,-1.33398611868046
"456...4536","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"457...4537","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"458...4538","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"459...4539","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
"460...4540","stringency_index",72.4885714285714,-0.772443938798613,-0.21082288549876,-1.33406499209847
"461...4541","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"462...4542","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"463...4543","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"464...4544","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"465...4545","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"466...4546","stringency_index",73.2814285714286,-0.780892687094566,-0.213128799760157,-1.34865657442897
"467...4547","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"468...4548","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"469...4549","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"470...4550","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"471...4551","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"472...4552","stringency_index",72.69,-0.774590377554882,-0.211408712365169,-1.3377720427446
"473...4553","stringency_index",69.51,-0.740704046551656,-0.202160126516755,-1.27924796658656
"474...4554","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"475...4555","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"476...4556","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"477...4557","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"478...4558","stringency_index",68.98,-0.735056324717785,-0.200618695542019,-1.26949395389355
"479...4559","stringency_index",68.1871428571429,-0.726607576421832,-0.198312781280622,-1.25490237156304
"480...4560","stringency_index",63.43,-0.675915086646116,-0.184477295712239,-1.16735287757999
"481...4561","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"482...4562","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"483...4563","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"484...4564","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"485...4565","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"486...4566","stringency_index",82.41,-0.878167464772291,-0.239677974769756,-1.51665695477483
"487...4567","stringency_index",80.82,-0.861224299270678,-0.235053681845549,-1.48739491669581
"488...4568","stringency_index",78.7,-0.838633411935194,-0.228887957946606,-1.44837886592378
"489...4569","stringency_index",77.1142857142857,-0.821735915343288,-0.224276129423812,-1.41919570126277
"490...4570","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"491...4571","stringency_index",73.15,-0.779492173863525,-0.212746558116826,-1.34623778961022
"492...4572","stringency_index",71.76,-0.764680224148278,-0.208703937258557,-1.320656511038
"493...4573","stringency_index",73.2142857142857,-0.780177207509143,-0.212933524138021,-1.34742089088027
"494...4574","stringency_index",73.61,-0.784393970172168,-0.214084403868484,-1.35470353647585
"495...4575","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"496...4576","stringency_index",75,-0.799205919887415,-0.218127024726753,-1.38028481504808
"497...4577","stringency_index",72.22,-0.769582020456921,-0.210041783010215,-1.32912225790363
