"","ResponseId","zipcode","loss_gain_1","loss_loss_1","loss_gain_2","loss_loss_2","loss_gain_3","loss_loss_3","alloc_debt","alloc_spend","alloc_save","alloc_invest","Age","Risk_preference","amount_later17","question","delay_sooner","delay_later","amount_sooner","amount_later","question_num","block","choice","choice_text","score","presbias","absolmag","gainloss"
"3790","R_2qauUZiRiBtlSGn","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","200","200","400",24,1,1000,"Q12",0,12,5000,6000,12,"block3",1,"Receiving $6000 in 12 months",13,0,1,1
"3791","R_2qauUZiRiBtlSGn","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","200","200","400",24,1,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",13,0,1,1
"3792","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",6,0,0,0
"3793","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",6,0,0,0
"3794","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q3",0,12,500,750,3,"block1",1,"Receiving $750 in 12 months",6,0,0,0
"3795","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",6,0,0,0
"3796","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",6,0,0,0
"3797","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",6,0,0,0
"3798","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q11",0,12,5000,5500,11,"block3",1,"Receiving $5500 in 12 months",6,0,0,0
"3799","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q14",0,12,5000,5100,14,"block3",0,"Receiving $5000 right now",6,0,0,0
"3800","R_2qC64W7n3fPTRJp","10453 Crotona -Tremont (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","350","250","300","100",30,0,1000,"Q16",12,24,500,750,16,"anom1",1,"Receiving $750 in 24 months (2 years)",6,0,0,0
"3801","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",9,0,0,0
"3802","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q2",0,12,500,600,2,"block1",1,"Receiving $600 in 12 months",9,0,0,0
"3803","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",9,0,0,0
"3804","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",9,0,0,0
"3805","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",9,0,0,0
"3806","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",9,0,0,0
"3807","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",9,0,0,0
"3808","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",9,0,0,0
"3809","R_2qdrLCsvHqjDXsM","10463 Kingsbridge - Riverdale (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","250","250","300","200",23,2,700,"Q16",12,24,500,600,16,"anom1",0,"Receiving $500 in 12 months (1 year)",9,0,0,0
"3810","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q1",0,12,500,550,1,"block1",1,"Receiving $550 in 12 months",7,0,0,0
"3811","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q4",0,12,500,510,4,"block1",0,"Receiving $500 right now",7,0,0,0
"3812","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",7,0,0,0
"3813","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q9",0,12,500,510,9,"block2",1,"Paying $510 in 12 months",7,0,0,0
"3814","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q11",0,12,5000,5500,11,"block3",1,"Receiving $5500 in 12 months",7,0,0,0
"3815","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q14",0,12,5000,5100,14,"block3",0,"Receiving $5000 right now",7,0,0,0
"3816","R_2qeq88h3D7XuVm9","10025 Upper West Side (Manhattan)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","200","300","500","0",34,1,600,"Q16",12,24,500,550,16,"anom1",0,"Receiving $500 in 12 months (1 year)",7,0,0,0
"3817","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",16,0,0,0
"3818","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",16,0,0,0
"3819","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",16,0,0,0
"3820","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q6",0,12,500,550,6,"block2",1,"Paying $550 in 12 months",16,0,0,0
"3821","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q7",0,12,500,600,7,"block2",1,"Paying $600 in 12 months",16,0,0,0
"3822","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q8",0,12,500,750,8,"block2",1,"Paying $750 in 12 months",16,0,0,0
"3823","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",16,0,0,0
"3824","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",16,0,0,0
"3825","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",16,0,0,0
"3826","R_2QEwfMong47biiN","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","1000","0","0","0",30,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",16,0,0,0
"3827","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,0,0,1
"3828","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,0,0,1
"3829","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,0,0,1
"3830","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",11,0,0,1
"3831","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",11,0,0,1
"3832","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",11,0,0,1
"3833","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,0,1
"3834","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,0,1
"3835","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",11,0,0,1
"3836","R_2QFEFSJgZqIZU03","10002 Union Square - Lower East Side (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","200","400","200","200",35,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,0,1
"3837","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,0,0,1
"3838","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,0,0,1
"3839","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,0,0,1
"3840","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",11,0,0,1
"3841","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",11,0,0,1
"3842","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",11,0,0,1
"3843","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,0,1
"3844","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,0,1
"3845","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",11,0,0,1
"3846","R_2QFFNcKXqiH767c","10001 Chelsea - Clinton (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","1000","0","0","0",35,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,0,1
"3847","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",7,1,0,1
"3848","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",7,1,0,1
"3849","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",7,1,0,1
"3850","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",7,1,0,1
"3851","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",7,1,0,1
"3852","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",7,1,0,1
"3853","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q11",0,12,5000,5500,11,"block3",1,"Receiving $5500 in 12 months",7,1,0,1
"3854","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q14",0,12,5000,5100,14,"block3",0,"Receiving $5000 right now",7,1,0,1
"3855","R_2qgtpLK0fEPFu92","10012 Greenwich Village - SoHo (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000","29","21","25","925",26,1,1000,"Q16",12,24,500,750,16,"anom1",1,"Receiving $750 in 24 months (2 years)",7,1,0,1
"3856","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",10,0,0,0
"3857","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",10,0,0,0
"3858","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q3",0,12,500,750,3,"block1",1,"Receiving $750 in 12 months",10,0,0,0
"3859","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",10,0,0,0
"3860","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",10,0,0,0
"3861","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",10,0,0,0
"3862","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",10,0,0,0
"3863","R_2QhavO7LcN7bXx7","10473 Pelham - Throgs Neck (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","0","500","0",37,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",10,0,0,0
