ResponseId,zipcode,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,amount_later17,question,delay_sooner,delay_later,amount_sooner,amount_later,question_num,block,choice,choice_text,score,presbias,absolmag,gainloss
R_2th77swP4Ro1kt5,10012 Greenwich Village - SoHo (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,250,250,500,33,0,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_2th77swP4Ro1kt5,10012 Greenwich Village - SoHo (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,250,250,500,33,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_2th77swP4Ro1kt5,10012 Greenwich Village - SoHo (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,250,250,500,33,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_2th77swP4Ro1kt5,10012 Greenwich Village - SoHo (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,250,250,500,33,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_2th77swP4Ro1kt5,10012 Greenwich Village - SoHo (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,250,250,500,33,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q6,0,12,500,550,6,block2,1,Paying $550 in 12 months,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q7,0,12,500,600,7,block2,1,Paying $600 in 12 months,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q8,0,12,500,750,8,block2,1,Paying $750 in 12 months,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,16,0,0,0
R_2tncSn6qSA4p9dL,10002 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,300,200,300,33,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),16,0,0,0
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_2TnqDq26V6hQpub,10002 Union Square - Lower East Side (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",100,200,500,200,38,2,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q6,0,12,500,550,6,block2,1,Paying $550 in 12 months,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q7,0,12,500,600,7,block2,1,Paying $600 in 12 months,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q8,0,12,500,750,8,block2,0,Paying $500 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,14,1,0,1
R_2TpfSbJh6FxEdOD,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",0,0,1000,0,36,0,1000,Q16,12,24,500,750,16,anom1,1,Receiving $750 in 24 months (2 years),14,1,0,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q12,0,12,5000,6000,12,block3,1,Receiving $6000 in 12 months,9,0,1,1
R_2TphnNj0eczh4k2,11226 East Flatbush - Flatbush (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,0,500,0,31,1,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),9,0,1,1
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q1,0,12,500,550,1,block1,1,Receiving $550 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q4,0,12,500,510,4,block1,1,Receiving $510 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q5,0,12,500,505,5,block1,1,Receiving $505 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q6,0,12,500,550,6,block2,0,Paying $500 right now,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q9,0,12,500,510,9,block2,0,Paying $500 right now,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q10,0,12,500,505,10,block2,0,Paying $500 right now,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q11,0,12,5000,5500,11,block3,1,Receiving $5500 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q14,0,12,5000,5100,14,block3,1,Receiving $5100 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q15,0,12,5000,5050,15,block3,1,Receiving $5050 in 12 months,1,0,0,0
R_2tpHrW2ff5gbBQd,11375 Ridgewood - Forest Hills (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",300,200,300,200,72,0,510,Q16,12,24,500,505,16,anom1,0,Receiving $500 in 12 months (1 year),1,0,0,0
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_2Tq4LMd2pneZiWf,10012 Greenwich Village - SoHo (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",0,1000,0,0,31,1,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q1,0,12,500,550,1,block1,1,Receiving $550 in 12 months,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q4,0,12,500,510,4,block1,0,Receiving $500 right now,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q6,0,12,500,550,6,block2,0,Paying $500 right now,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q9,0,12,500,510,9,block2,0,Paying $500 right now,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q10,0,12,500,505,10,block2,0,Paying $500 right now,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q11,0,12,5000,5500,11,block3,1,Receiving $5500 in 12 months,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q14,0,12,5000,5100,14,block3,0,Receiving $5000 right now,4,1,0,1
R_2tqY5zJpJ39BKBR,10304 Stapleton - St. George (Staten Island),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",900,0,100,0,54,0,600,Q16,12,24,500,550,16,anom1,1,Receiving $550 in 24 months (2 years),4,1,0,1
R_2TSGvCSjBX4Zs9b,10009 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",5,40,50,905,22,2,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,13,0,0,0
R_2TSGvCSjBX4Zs9b,10009 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",5,40,50,905,22,2,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,13,0,0,0
R_2TSGvCSjBX4Zs9b,10009 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",5,40,50,905,22,2,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,13,0,0,0
R_2TSGvCSjBX4Zs9b,10009 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",5,40,50,905,22,2,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,13,0,0,0
R_2TSGvCSjBX4Zs9b,10009 Union Square - Lower East Side (Manhattan),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",5,40,50,905,22,2,1000,Q9,0,12,500,510,9,block2,1,Paying $510 in 12 months,13,0,0,0
